DateTime [yyyy-mm-dd hh:mm:ss];H2S [mg/l];TDSA [mg/l];PAH-tc [micro-g/l];Comment [Text]
2019-06-17 00:50:49;-NAN;-NAN;-NAN
2019-06-17 00:56:56;-NAN;-NAN;-NAN
2019-06-17 01:34:12;-NAN;-NAN;-NAN
2019-06-17 01:34:29;-NAN;-NAN;-NAN
2019-06-17 01:34:47;-NAN;-NAN;-NAN
2019-06-17 01:36:10;-NAN;-NAN;-NAN
2019-06-17 01:36:20;-NAN;-NAN;-NAN
2019-06-17 01:36:30;-NAN;-NAN;-NAN
2019-06-17 01:36:40;-NAN;-NAN;-NAN
2019-06-17 01:36:50;-NAN;-NAN;-NAN
2019-06-17 01:37:00;-NAN;-NAN;-NAN
2019-06-17 01:37:10;-NAN;-NAN;-NAN
2019-06-17 01:37:20;-NAN;-NAN;-NAN
2019-06-17 01:37:30;-NAN;-NAN;-NAN
2019-06-17 01:37:40;-NAN;-NAN;-NAN
2019-06-17 01:37:50;-NAN;-NAN;-NAN
2019-06-17 01:38:00;-NAN;-NAN;-NAN
2019-06-17 01:38:10;-NAN;-NAN;-NAN
2019-06-17 01:54:51;-NAN;-NAN;-NAN
2019-06-17 01:55:10;-NAN;-NAN;-NAN
2019-06-17 01:55:27;-NAN;-NAN;-NAN
2019-06-17 01:56:10;-NAN;-NAN;-NAN
2019-06-17 01:56:20;-NAN;-NAN;-NAN
2019-06-17 01:56:30;-NAN;-NAN;-NAN
2019-06-17 01:56:40;-NAN;-NAN;-NAN
2019-06-17 01:56:50;-NAN;-NAN;-NAN
2019-06-17 01:57:00;-NAN;-NAN;-NAN
2019-06-17 01:57:10;-NAN;-NAN;-NAN
2019-06-17 01:57:20;-NAN;-NAN;-NAN
2019-06-17 01:57:30;-NAN;-NAN;-NAN
2019-06-17 01:57:40;-NAN;-NAN;-NAN
2019-06-17 01:57:50;-NAN;-NAN;-NAN
2019-06-17 01:58:00;-NAN;-NAN;-NAN
2019-06-17 01:58:10;-NAN;-NAN;-NAN
2019-06-17 02:17:09;-NAN;-NAN;-NAN
2019-06-17 02:20:50;-NAN;-NAN;-NAN
