[Spectrum]
Version            = 1
IDData             = DLAB_2018-04-12_09-33-02_217_812
IDDevice           = SAM_8586
IDDataType         = SPECTRUM
IDDataTypeSub1     = BACK
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2018-04-12 09:26:45
 100 0.0182019239404478 0.0160108094647953 0
 101 0.0181447659433259 0.0160988488326445 0
 102 0.018197722195967 0.0160789967926547 0
 103 0.0181627623279483 0.0160381901803861 0
 104 0.0182005447032532 0.0159792349021107 0
 105 0.0181652332649692 0.0159241685114756 0
 106 0.01820859051527 0.0158773295673016 0
 107 0.0181587436093773 0.0159593317155153 0
 108 0.0182049945534002 0.0159016379953231 0
 109 0.0181636924624815 0.015953529630616 0
 110 0.0181937989160735 0.0159036725130288 0
 111 0.0181429812226094 0.0159715505173897 0
 112 0.0181964371761139 0.0160549727257953 0
 113 0.0181751407418648 0.0157979582398809 0
 114 0.0181968665629243 0.0159166654964583 0
 115 0.0181466241186735 0.0158866138108619 0
 116 0.0181922971963348 0.0159440533690826 0
 117 0.0181653779060362 0.0158262070512718 0
 118 0.0181955171612212 0.0159143413807368 0
 119 0.0181578729713506 0.0161816899248388 0
 120 0.0181898363789543 0.0160751384533283 0
 121 0.0181491152949752 0.0159612920444587 0
 122 0.0181798974962781 0.0159164020827116 0
 123 0.0181562882007701 0.0159644088452854 0
 124 0.018177990118541 0.0160957831784234 0
 125 0.0181442716512358 0.0158657500107158 0
 126 0.018191454649034 0.0159867213337576 0
 127 0.0181492386499021 0.0158759688581196 0
 128 0.0181922509600468 0.0160332986098027 0
 129 0.0181509801004321 0.0161087004020344 0
 130 0.0182021162136153 0.0160936132007658 0
 131 0.0181523804492903 0.015945395051029 0
 132 0.0181846743154957 0.0159611551880124 0
 133 0.018150912926957 0.0158947548492352 0
 134 0.0181882830141543 0.015944339824986 0
 135 0.01814399615275 0.0157189796764961 0
 136 0.0181755132493171 0.0157728672513383 0
 137 0.0181354328432608 0.0157903223833386 0
 138 0.0181795987924101 0.015947359918579 0
 139 0.0181395168160647 0.0160268523918846 0
 140 0.0181773449042279 0.0158500329904954 0
 141 0.0181384388998865 0.0160539817384924 0
 142 0.0181814381242893 0.0162152721227129 0
 143 0.0181362068212741 0.0158953488830192 0
 144 0.0181688679606351 0.0160282446967512 0
 145 0.0181408295776905 0.0159446599713157 0
 146 0.0181802265590674 0.0160568579931673 0
 147 0.01813911046016 0.0159311382402131 0
 148 0.018171027108046 0.0159796744487072 0
 149 0.0181297668915013 0.0160320593956292 0
 150 0.0181725637230964 0.0160934826285441 0
 151 0.0181410485457714 0.015765731514335 0
 152 0.0181699537282584 0.0156737538578579 0
 153 0.0181224528341707 0.0159026392817718 0
 154 0.0181709213752516 0.0158234025414941 0
 155 0.0181257394491024 0.0159122682848747 0
 156 0.0181536417403314 0.0160355169410772 0
 157 0.0181211159947798 0.0159850966871435 0
 158 0.0181755739671595 0.015904826541047 0
 159 0.0181216840904541 0.0159444950104206 0
 160 0.0181709895955859 0.0161270271210708 0
 161 0.0181389377283671 0.0159301767538533 0
 162 0.0181699737930626 0.0159273382045258 0
 163 0.0181123115586868 0.0159131074034171 0
 164 0.0181579720740358 0.0159706852145783 0
 165 0.0181149133531265 0.0160075596478818 0
 166 0.0181657573925508 0.016028128089473 0
 167 0.0181168894746276 0.01601157387089 0
 168 0.0181610259372385 0.0158855519514708 0
 169 0.018112358492881 0.0158763329940213 0
 170 0.0181618930857341 0.0159065416106702 0
 171 0.0181146184877427 0.015882948013194 0
 172 0.0181483758633205 0.0159217220279367 0
 173 0.0181071978252348 0.0159493487010948 0
 174 0.0181554152945481 0.0159024538971469 0
 175 0.0181227956806081 0.0160000065336297 0
 176 0.0181449191337443 0.0159511772358839 0
 177 0.0181190795043894 0.0159912883939664 0
 178 0.0181566219744264 0.0159979475772729 0
 179 0.0181120533333802 0.0158205337929762 0
 180 0.0181580795515958 0.0161813247415664 0
 181 0.0181060832689794 0.0158070417373785 0
 182 0.0181381630524476 0.0159692353043197 0
 183 0.0180907867346226 0.0159753858145594 0
 184 0.0181439190341112 0.0159841292656827 0
 185 0.0181062221523199 0.0157978800361973 0
 186 0.0181634600597056 0.0158654426073971 0
 187 0.018100839724968 0.0159716142324444 0
 188 0.0181404657940661 0.0158246234266793 0
 189 0.0181047281095498 0.0161578182504252 0
 190 0.0181463376281645 0.0160118985558263 0
 191 0.018100830652187 0.0159230521888048 0
 192 0.0181460225235 0.0159390340192662 0
 193 0.0181005232244909 0.0159808223670627 0
 194 0.0181415644729548 0.0158669188764865 0
 195 0.0180995391767012 0.015902915787653 0
 196 0.0181336078184593 0.0160155507376743 0
 197 0.0180987350142433 0.0157772300742485 0
 198 0.018135057369707 0.0158774660746243 0
 199 0.0180908195362156 0.0156887783914426 0
 200 0.0181450667409127 0.0159285613590143 0
 201 0.0181136710800303 0.0158284920651515 0
 202 0.0181430264120381 0.0159033082025653 0
 203 0.0180949104880818 0.0159576728547897 0
 204 0.0181305434866631 0.015818369401296 0
 205 0.0180881955832529 0.0160315728919101 0
 206 0.0181262278089895 0.0159946759401352 0
 207 0.0180869627318909 0.0157760692383203 0
 208 0.0181310217269098 0.0158207394267692 0
 209 0.0180747769400949 0.0158672414666813 0
 210 0.0181279108098724 0.0160877899938894 0
 211 0.0180943371581107 0.0158075011840195 0
 212 0.0181365728730938 0.0159285323817565 0
 213 0.0180866369841562 0.0158397659640365 0
 214 0.0181374768361431 0.0159300337877443 0
 215 0.0180802635299522 0.0159394870071209 0
 216 0.018135043935012 0.0159749377144349 0
 217 0.0180884663708717 0.0159331772965254 0
 218 0.018137400240934 0.0160825873541896 0
 219 0.0180938891023086 0.0160108963965686 0
 220 0.0181308313729845 0.0158199718785623 0
 221 0.018093472452287 0.0158733127258665 0
 222 0.0181231001422026 0.0158458993672204 0
 223 0.0180752143528269 0.0159635679811251 0
 224 0.0181238153216157 0.0157512004669411 0
 225 0.0180924146009131 0.0156521410130549 0
 226 0.0181321282572435 0.0159049312781232 0
 227 0.0180800222288719 0.0158705810083568 0
 228 0.0181324128285104 0.0158102006075975 0
 229 0.0180885844915018 0.0157925707392416 0
 230 0.0181129873063977 0.0157911719755886 0
 231 0.0180850181906468 0.0158604438558724 0
 232 0.0181266573702765 0.0158773581954358 0
 233 0.0181053965292453 0.0157983789338038 0
 234 0.0181335211036097 0.0158294907331733 0
 235 0.0180871911217059 0.0159748823783463 0
 236 0.0181376546277562 0.0161637533514114 0
 237 0.0180952337931447 0.0158138540113781 0
 238 0.0181316205304584 0.0159582267393611 0
 239 0.0180977031598766 0.0159441132437778 0
 240 0.0181396979227323 0.0159046357450065 0
 241 0.0180961070483198 0.0157842062617724 0
 242 0.0181146737968117 0.0160617204119312 0
 243 0.0181006938625651 0.0160695891339063 0
 244 0.0181368176637053 0.0159449214648827 0
 245 0.0181062158711638 0.0160956454491681 0
 246 0.0181421747919562 0.0160252708620335 0
 247 0.0181143128048123 0.0159464239182412 0
 248 0.0181427947071685 0.0158390673677381 0
 249 0.0181137550032549 0.0160956859475043 0
 250 0.0181742509114167 0.0161321637764125 0
 251 0.0181339850367787 0.0158682760944326 0
 252 0.018197666886898 0.0159355281202013 0
 253 0.0181811169129452 0.016002214042073 0
 254 0.018288383356321 0.0159991337246612 0
 255 0.0186821027962283 0.0172612676871684 0
[END] of [DATA]
[END] of [Spectrum]

