[Spectrum]
Version            = 1
IDData             = DLAB_2018-04-12_15-39-18_042_236
IDDevice           = SAM_8586
IDDataType         = SPECTRUM
IDDataTypeSub1     = CAL
IDDataTypeSub2     = Aqua
IDDataTypeSub3     = 
DateTime           = 2018-04-12 15:39:18
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = 
MethodName         = 
Mission            = No Mission
MissionSub         = 1
RecordType         = 0

[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = DLAB_2018-04-12_09-33-02_217_812
IDDataCal = 
IntegrationTime = 64
P31 = -1
P31e = 0
PathLength = +INF
RAWDynamic = 65535
Temperature = +NAN
Unit1 = $05 $00 Pixel 
Unit2 = $04 $04 1/Intensity (m^2 nm Sr)/mW
Unit3 = $04 $04 1/Intensity (m^2 nm Sr)/mW
Unit4 = $f1 $00 Status 
[END] of [Attributes]
[DATA]
 0 5 0 0
 1 +NAN 0 0
 2 +NAN 0 0
 3 +NAN 0 0
 4 0.227927229061022 0 0
 5 0.268148636222492 0 0
 6 0.322665996283437 0 0
 7 0.383644648713393 0 0
 8 0.439407926617156 0 0
 9 0.508745934986419 0 0
 10 0.585923039225441 0 0
 11 0.654754791544272 0 0
 12 0.721506396775949 0 0
 13 0.786575351711847 0 0
 14 0.81955362328482 0 0
 15 0.832146540011914 0 0
 16 0.82124187263601 0 0
 17 0.791770281627199 0 0
 18 0.752113702460286 0 0
 19 0.719227115932713 0 0
 20 0.69089955511563 0 0
 21 0.675245989471487 0 0
 22 0.672429599928353 0 0
 23 0.677087068945737 0 0
 24 0.692780504912555 0 0
 25 0.717271468870354 0 0
 26 0.748486497450456 0 0
 27 0.789567345173918 0 0
 28 0.836129030192858 0 0
 29 0.888461249113077 0 0
 30 0.944740953096909 0 0
 31 1.00868247457177 0 0
 32 1.06774457511782 0 0
 33 1.12750179518389 0 0
 34 1.18199108101397 0 0
 35 1.22269687802699 0 0
 36 1.25116054985066 0 0
 37 1.26407602583584 0 0
 38 1.26413225479197 0 0
 39 1.25244767941308 0 0
 40 1.23317870395249 0 0
 41 1.20611271672516 0 0
 42 1.17401571960232 0 0
 43 1.14036625177103 0 0
 44 1.10547871627682 0 0
 45 1.07310689070763 0 0
 46 1.04547110720994 0 0
 47 1.02311936999638 0 0
 48 1.00599633691353 0 0
 49 0.996502430153676 0 0
 50 0.992592013501623 0 0
 51 0.995254334960206 0 0
 52 0.999075817593347 0 0
 53 1.00150164394188 0 0
 54 1.00183491738756 0 0
 55 1.00235933614138 0 0
 56 1.00571792507835 0 0
 57 1.01227808996107 0 0
 58 1.02385652194214 0 0
 59 1.03980984287204 0 0
 60 1.05892624718148 0 0
 61 1.08181656062986 0 0
 62 1.10517128473816 0 0
 63 1.13022604559326 0 0
 64 1.15575666254282 0 0
 65 1.18062592019422 0 0
 66 1.20425131791595 0 0
 67 1.22568816863421 0 0
 68 1.24254037669189 0 0
 69 1.25406223703093 0 0
 70 1.25753377069086 0 0
 71 1.25263590428494 0 0
 72 1.23919295490122 0 0
 73 1.21855379680564 0 0
 74 1.19082264263068 0 0
 75 1.16100033710695 0 0
 76 1.12923860412291 0 0
 77 1.09704001090328 0 0
 78 1.06637323318238 0 0
 79 1.03618050155829 0 0
 80 1.0065970985041 0 0
 81 0.977262249542958 0 0
 82 0.949318486931285 0 0
 83 0.922285730733999 0 0
 84 0.896336846777652 0 0
 85 0.871000403592041 0 0
 86 0.846031891684877 0 0
 87 0.821184869178825 0 0
 88 0.798179991429148 0 0
 89 0.779882933558354 0 0
 90 0.769303628686689 0 0
 91 0.762285950529497 0 0
 92 0.757414357932033 0 0
 93 0.754624380860959 0 0
 94 0.751770060970198 0 0
 95 0.748979242565896 0 0
 96 0.742792091952276 0 0
 97 0.733288455515426 0 0
 98 0.720409109991999 0 0
 99 0.705128972768811 0 0
 100 0.688964058189309 0 0
 101 0.674064011935152 0 0
 102 0.661492199268241 0 0
 103 0.652123326672603 0 0
 104 0.646265288177004 0 0
 105 0.642138324495473 0 0
 106 0.636719487294178 0 0
 107 0.627960378028977 0 0
 108 0.618167976814815 0 0
 109 0.608224617101347 0 0
 110 0.597683327164028 0 0
 111 0.585851570555841 0 0
 112 0.573027952071966 0 0
 113 0.561878763464587 0 0
 114 0.552641209952616 0 0
 115 0.546589302725532 0 0
 116 0.544057396806214 0 0
 117 0.54459766707869 0 0
 118 0.54708924614411 0 0
 119 0.55005772011867 0 0
 120 0.552290615047764 0 0
 121 0.552827879407467 0 0
 122 0.551265719624869 0 0
 123 0.547214494928184 0 0
 124 0.540893815946016 0 0
 125 0.533945525848019 0 0
 126 0.526457313574659 0 0
 127 0.518485257908656 0 0
 128 0.51197671152953 0 0
 129 0.505565270892246 0 0
 130 0.499234638775601 0 0
 131 0.492946079904009 0 0
 132 0.486019464951394 0 0
 133 0.478592267007335 0 0
 134 0.470890241576894 0 0
 135 0.462381688566711 0 0
 136 0.45293432617218 0 0
 137 0.443873519654401 0 0
 138 0.434798743633027 0 0
 139 0.426260506127009 0 0
 140 0.418112190341797 0 0
 141 0.410103700885243 0 0
 142 0.401936610107686 0 0
 143 0.393029402498034 0 0
 144 0.382993567455582 0 0
 145 0.372301913861442 0 0
 146 0.360476678841242 0 0
 147 0.347624319899995 0 0
 148 0.333899073729161 0 0
 149 0.319846024861175 0 0
