wavelength,intensity,error,status,Version,IDData,IDDevice,IDDataType,IDDataTypeSub1,IDDataTypeSub2,IDDataTypeSub3,DateTime,PositionLatitude,PositionLongitude,Comment,CommentSub1,CommentSub2,CommentSub3,IDMethodType,MethodName,Mission,MissionSub,RecordType,CalFactor,IDBasisSpec,IDDataBack,IDDataCal,InclV,InclValid,InclX,InclY,IntegrationTime,P31,P31e,PathLength,PathLengthCustomOn,PressValid,Pressure,RAWDynamic,Salinity,Temperature,Unit1,Unit2,Unit3,Unit4,p999
1,1282,0,0,1,95A7_2019-05-02_23-49-00_000_431,SAM_8581,SPECTRUM,RAW,,,2019-05-02 23:49:00,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,3.56948472314572,1,-0.7,3.5,4096,-1,0,+INF,0,1,0.0922968175647966,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,32
2,1220,0,0,1,95A7_2019-05-02_23-49-00_000_431,SAM_8581,SPECTRUM,RAW,,,2019-05-02 23:49:00,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,3.56948472314572,1,-0.7,3.5,4096,-1,0,+INF,0,1,0.0922968175647966,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,32
3,1262,0,0,1,95A7_2019-05-02_23-49-00_000_431,SAM_8581,SPECTRUM,RAW,,,2019-05-02 23:49:00,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,3.56948472314572,1,-0.7,3.5,4096,-1,0,+INF,0,1,0.0922968175647966,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,32
4,1273,0,0,1,95A7_2019-05-02_23-49-00_000_431,SAM_8581,SPECTRUM,RAW,,,2019-05-02 23:49:00,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,3.56948472314572,1,-0.7,3.5,4096,-1,0,+INF,0,1,0.0922968175647966,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,32
5,1279,0,0,1,95A7_2019-05-02_23-49-00_000_431,SAM_8581,SPECTRUM,RAW,,,2019-05-02 23:49:00,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,3.56948472314572,1,-0.7,3.5,4096,-1,0,+INF,0,1,0.0922968175647966,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,32
6,1263,0,0,1,95A7_2019-05-02_23-49-00_000_431,SAM_8581,SPECTRUM,RAW,,,2019-05-02 23:49:00,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,3.56948472314572,1,-0.7,3.5,4096,-1,0,+INF,0,1,0.0922968175647966,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,32
7,1260,0,0,1,95A7_2019-05-02_23-49-00_000_431,SAM_8581,SPECTRUM,RAW,,,2019-05-02 23:49:00,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,3.56948472314572,1,-0.7,3.5,4096,-1,0,+INF,0,1,0.0922968175647966,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,32
8,1300,0,0,1,95A7_2019-05-02_23-49-00_000_431,SAM_8581,SPECTRUM,RAW,,,2019-05-02 23:49:00,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,3.56948472314572,1,-0.7,3.5,4096,-1,0,+INF,0,1,0.0922968175647966,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,32
9,1235,0,0,1,95A7_2019-05-02_23-49-00_000_431,SAM_8581,SPECTRUM,RAW,,,2019-05-02 23:49:00,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,3.56948472314572,1,-0.7,3.5,4096,-1,0,+INF,0,1,0.0922968175647966,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,32
10,1276,0,0,1,95A7_2019-05-02_23-49-00_000_431,SAM_8581,SPECTRUM,RAW,,,2019-05-02 23:49:00,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,3.56948472314572,1,-0.7,3.5,4096,-1,0,+INF,0,1,0.0922968175647966,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,32
