wavelength,intensity,error,status,Version,IDData,IDDevice,IDDataType,IDDataTypeSub1,IDDataTypeSub2,IDDataTypeSub3,DateTime,PositionLatitude,PositionLongitude,Comment,CommentSub1,CommentSub2,CommentSub3,IDMethodType,MethodName,Mission,MissionSub,RecordType,CalFactor,IDBasisSpec,IDDataBack,IDDataCal,InclV,InclValid,InclX,InclY,IntegrationTime,P31,P31e,PathLength,PathLengthCustomOn,PressValid,Pressure,RAWDynamic,Salinity,Temperature,Unit1,Unit2,Unit3,Unit4,p999
1,1153,0,0,1,95A7_2019-06-17_13-46-20_000_337,SAM_8581,SPECTRUM,RAW,,,2019-06-17 13:46:20,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,17.4288015309961,1,-16.45,-5.6,256,-1,0,+INF,0,1,1.35332454114407,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,25
2,1130,0,0,1,95A7_2019-06-17_13-46-20_000_337,SAM_8581,SPECTRUM,RAW,,,2019-06-17 13:46:20,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,17.4288015309961,1,-16.45,-5.6,256,-1,0,+INF,0,1,1.35332454114407,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,25
3,1322,0,0,1,95A7_2019-06-17_13-46-20_000_337,SAM_8581,SPECTRUM,RAW,,,2019-06-17 13:46:20,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,17.4288015309961,1,-16.45,-5.6,256,-1,0,+INF,0,1,1.35332454114407,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,25
4,1168,0,0,1,95A7_2019-06-17_13-46-20_000_337,SAM_8581,SPECTRUM,RAW,,,2019-06-17 13:46:20,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,17.4288015309961,1,-16.45,-5.6,256,-1,0,+INF,0,1,1.35332454114407,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,25
5,1152,0,0,1,95A7_2019-06-17_13-46-20_000_337,SAM_8581,SPECTRUM,RAW,,,2019-06-17 13:46:20,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,17.4288015309961,1,-16.45,-5.6,256,-1,0,+INF,0,1,1.35332454114407,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,25
6,1160,0,0,1,95A7_2019-06-17_13-46-20_000_337,SAM_8581,SPECTRUM,RAW,,,2019-06-17 13:46:20,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,17.4288015309961,1,-16.45,-5.6,256,-1,0,+INF,0,1,1.35332454114407,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,25
7,1167,0,0,1,95A7_2019-06-17_13-46-20_000_337,SAM_8581,SPECTRUM,RAW,,,2019-06-17 13:46:20,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,17.4288015309961,1,-16.45,-5.6,256,-1,0,+INF,0,1,1.35332454114407,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,25
8,1173,0,0,1,95A7_2019-06-17_13-46-20_000_337,SAM_8581,SPECTRUM,RAW,,,2019-06-17 13:46:20,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,17.4288015309961,1,-16.45,-5.6,256,-1,0,+INF,0,1,1.35332454114407,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,25
9,1176,0,0,1,95A7_2019-06-17_13-46-20_000_337,SAM_8581,SPECTRUM,RAW,,,2019-06-17 13:46:20,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,17.4288015309961,1,-16.45,-5.6,256,-1,0,+INF,0,1,1.35332454114407,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,25
10,1006,0,0,1,95A7_2019-06-17_13-46-20_000_337,SAM_8581,SPECTRUM,RAW,,,2019-06-17 13:46:20,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,17.4288015309961,1,-16.45,-5.6,256,-1,0,+INF,0,1,1.35332454114407,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,25
11,1196,0,0,1,95A7_2019-06-17_13-46-20_000_337,SAM_8581,SPECTRUM,RAW,,,2019-06-17 13:46:20,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,17.4288015309961,1,-16.45,-5.6,256,-1,0,+INF,0,1,1.35332454114407,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,25
