wavelength,intensity,error,status,Version,IDData,IDDevice,IDDataType,IDDataTypeSub1,IDDataTypeSub2,IDDataTypeSub3,DateTime,PositionLatitude,PositionLongitude,Comment,CommentSub1,CommentSub2,CommentSub3,IDMethodType,MethodName,Mission,MissionSub,RecordType,CalFactor,IDBasisSpec,IDDataBack,IDDataCal,InclV,InclValid,InclX,InclY,IntegrationTime,P31,P31e,PathLength,PathLengthCustomOn,PressValid,Pressure,RAWDynamic,Salinity,Temperature,Unit1,Unit2,Unit3,Unit4,p999
1,1245,0,0,1,95A7_2019-06-17_02-47-50_000_300,SAM_8581,SPECTRUM,RAW,,,2019-06-17 02:47:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,13.5082069617119,1,-6.3,-11.9,4096,-1,0,+INF,0,1,0.448102685104231,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,22
2,1238,0,0,1,95A7_2019-06-17_02-47-50_000_300,SAM_8581,SPECTRUM,RAW,,,2019-06-17 02:47:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,13.5082069617119,1,-6.3,-11.9,4096,-1,0,+INF,0,1,0.448102685104231,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,22
3,1231,0,0,1,95A7_2019-06-17_02-47-50_000_300,SAM_8581,SPECTRUM,RAW,,,2019-06-17 02:47:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,13.5082069617119,1,-6.3,-11.9,4096,-1,0,+INF,0,1,0.448102685104231,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,22
4,1231,0,0,1,95A7_2019-06-17_02-47-50_000_300,SAM_8581,SPECTRUM,RAW,,,2019-06-17 02:47:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,13.5082069617119,1,-6.3,-11.9,4096,-1,0,+INF,0,1,0.448102685104231,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,22
5,1213,0,0,1,95A7_2019-06-17_02-47-50_000_300,SAM_8581,SPECTRUM,RAW,,,2019-06-17 02:47:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,13.5082069617119,1,-6.3,-11.9,4096,-1,0,+INF,0,1,0.448102685104231,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,22
6,1215,0,0,1,95A7_2019-06-17_02-47-50_000_300,SAM_8581,SPECTRUM,RAW,,,2019-06-17 02:47:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,13.5082069617119,1,-6.3,-11.9,4096,-1,0,+INF,0,1,0.448102685104231,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,22
7,1205,0,0,1,95A7_2019-06-17_02-47-50_000_300,SAM_8581,SPECTRUM,RAW,,,2019-06-17 02:47:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,13.5082069617119,1,-6.3,-11.9,4096,-1,0,+INF,0,1,0.448102685104231,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,22
8,1202,0,0,1,95A7_2019-06-17_02-47-50_000_300,SAM_8581,SPECTRUM,RAW,,,2019-06-17 02:47:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,13.5082069617119,1,-6.3,-11.9,4096,-1,0,+INF,0,1,0.448102685104231,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,22
9,1198,0,0,1,95A7_2019-06-17_02-47-50_000_300,SAM_8581,SPECTRUM,RAW,,,2019-06-17 02:47:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,13.5082069617119,1,-6.3,-11.9,4096,-1,0,+INF,0,1,0.448102685104231,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,22
10,1200,0,0,1,95A7_2019-06-17_02-47-50_000_300,SAM_8581,SPECTRUM,RAW,,,2019-06-17 02:47:50,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,13.5082069617119,1,-6.3,-11.9,4096,-1,0,+INF,0,1,0.448102685104231,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,22
