wavelength,intensity,error,status,Version,IDData,IDDevice,IDDataType,IDDataTypeSub1,IDDataTypeSub2,IDDataTypeSub3,DateTime,PositionLatitude,PositionLongitude,Comment,CommentSub1,CommentSub2,CommentSub3,IDMethodType,MethodName,Mission,MissionSub,RecordType,CalFactor,IDBasisSpec,IDDataBack,IDDataCal,InclV,InclValid,InclX,InclY,IntegrationTime,P31,P31e,PathLength,PathLengthCustomOn,PressValid,Pressure,RAWDynamic,Salinity,Temperature,Unit1,Unit2,Unit3,Unit4,p999
307.94558934712,0,0,0,1,95A7_2019-06-16_14-19-40_000_544,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-16 14:19:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,18.2144059668063,1,-18.2,0.7,128,-1,0,+INF,0,1,0.636479013518357,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,41
311.27333535203,0,0,0,1,95A7_2019-06-16_14-19-40_000_544,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-16 14:19:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,18.2144059668063,1,-18.2,0.7,128,-1,0,+INF,0,1,0.636479013518357,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,41
314.60170164096,0,0,0,1,95A7_2019-06-16_14-19-40_000_544,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-16 14:19:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,18.2144059668063,1,-18.2,0.7,128,-1,0,+INF,0,1,0.636479013518357,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,41
317.93067776125,-2.84204557666011,0,0,1,95A7_2019-06-16_14-19-40_000_544,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-16 14:19:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,18.2144059668063,1,-18.2,0.7,128,-1,0,+INF,0,1,0.636479013518357,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,41
321.26025326024,1.01628227898993,0,0,1,95A7_2019-06-16_14-19-40_000_544,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-16 14:19:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,18.2144059668063,1,-18.2,0.7,128,-1,0,+INF,0,1,0.636479013518357,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,41
324.59041768527,1.00313136591788,0,0,1,95A7_2019-06-16_14-19-40_000_544,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-16 14:19:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,18.2144059668063,1,-18.2,0.7,128,-1,0,+INF,0,1,0.636479013518357,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,41
327.92116058368,1.13850572465307,0,0,1,95A7_2019-06-16_14-19-40_000_544,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-16 14:19:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,18.2144059668063,1,-18.2,0.7,128,-1,0,+INF,0,1,0.636479013518357,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,41
331.25247150281,1.31676389451938,0,0,1,95A7_2019-06-16_14-19-40_000_544,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-16 14:19:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,18.2144059668063,1,-18.2,0.7,128,-1,0,+INF,0,1,0.636479013518357,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,41
334.58433999,1.29769028513864,0,0,1,95A7_2019-06-16_14-19-40_000_544,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-16 14:19:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,18.2144059668063,1,-18.2,0.7,128,-1,0,+INF,0,1,0.636479013518357,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,41
337.91675559259,1.37151846304887,0,0,1,95A7_2019-06-16_14-19-40_000_544,SAM_8581,SPECTRUM,CALIBRATED,,,2019-06-16 14:19:40,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,18.2144059668063,1,-18.2,0.7,128,-1,0,+INF,0,1,0.636479013518357,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,41
