[Spectrum]
Version            = 1
IDData             = 95A7_2019-04-05_15-50-10_000_349
IDDevice           = SAM_8586
IDDataType         = SPECTRUM
IDDataTypeSub1     = RAW
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2019-04-05 15:50:10
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = SAM Control
MethodName         = SAM_8586
Mission            = No Mission
MissionSub         = 1
RecordType         = 0
[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = DLAB_2018-04-12_09-33-02_217_812
IDDataCal = DLAB_2018-04-12_15-39-16_217_235
IntegrationTime = 4096
P31 = -1
P31e = 0
PathLength = +INF
PathLengthCustomOn = 0
RAWDynamic = 65535
Salinity = 0
Temperature = -NAN
Unit1 = $05 $00 Pixel 
Unit2 = $03 $05 Intensity counts
Unit3 = $f0 $05 Error counts
Unit4 = $f1 $00 Status 
p999 = 26
[END] of [Attributes]
[DATA]
 0 11 0 0
 1 2044 0 0
 2 2035 0 0
 3 2029 0 0
 4 2036 0 0
 5 2034 0 0
 6 2024 0 0
 7 2033 0 0
 8 2037 0 0
 9 2033 0 0
 10 2034 0 0
 11 2037 0 0
 12 2026 0 0
 13 2036 0 0
 14 2041 0 0
 15 2034 0 0
 16 2039 0 0
 17 2046 0 0
 18 2049 0 0
 19 2033 0 0
 20 2047 0 0
 21 2044 0 0
 22 2050 0 0
 23 2056 0 0
 24 2068 0 0
 25 2074 0 0
 26 2091 0 0
 27 2131 0 0
 28 2416 0 0
 29 2874 0 0
 30 2955 0 0
 31 2575 0 0
 32 2427 0 0
 33 2468 0 0
 34 2555 0 0
 35 2666 0 0
 36 2893 0 0
 37 4158 0 0
 38 7453 0 0
 39 8669 0 0
 40 6294 0 0
 41 4004 0 0
 42 3450 0 0
 43 3342 0 0
 44 3337 0 0
 45 3320 0 0
 46 3293 0 0
 47 3255 0 0
 48 3228 0 0
 49 3196 0 0
 50 3198 0 0
 51 3269 0 0
 52 3679 0 0
 53 4634 0 0
 54 5618 0 0
 55 5955 0 0
 56 5639 0 0
 57 5004 0 0
 58 4323 0 0
 59 3779 0 0
 60 3481 0 0
 61 3372 0 0
 62 3337 0 0
 63 3326 0 0
 64 3331 0 0
 65 3366 0 0
 66 3504 0 0
 67 3876 0 0
 68 5087 0 0
 69 9142 0 0
 70 17248 0 0
 71 23822 0 0
 72 23032 0 0
 73 17411 0 0
 74 12788 0 0
 75 10289 0 0
 76 9470 0 0
 77 9548 0 0
 78 10041 0 0
 79 10914 0 0
 80 12515 0 0
 81 14824 0 0
 82 17226 0 0
 83 19002 0 0
 84 19428 0 0
 85 18358 0 0
 86 16387 0 0
 87 14553 0 0
 88 13350 0 0
 89 14417 0 0
 90 21196 0 0
 91 27453 0 0
 92 27104 0 0
 93 21755 0 0
 94 16749 0 0
 95 13514 0 0
 96 11696 0 0
 97 10308 0 0
 98 8682 0 0
 99 6981 0 0
 100 5862 0 0
 101 5296 0 0
 102 5099 0 0
 103 4995 0 0
 104 4730 0 0
 105 4318 0 0
 106 4100 0 0
 107 3930 0 0
 108 3704 0 0
 109 3467 0 0
 110 3292 0 0
 111 3173 0 0
 112 3103 0 0
 113 3068 0 0
 114 3056 0 0
 115 2978 0 0
 116 2832 0 0
 117 2708 0 0
 118 2836 0 0
 119 3412 0 0
 120 4005 0 0
 121 4020 0 0
 122 3427 0 0
 123 2798 0 0
 124 2456 0 0
 125 2311 0 0
 126 2257 0 0
 127 2220 0 0
 128 2215 0 0
 129 2208 0 0
 130 2218 0 0
 131 2199 0 0
 132 2185 0 0
 133 2170 0 0
 134 2156 0 0
 135 2118 0 0
 136 2131 0 0
 137 2131 0 0
 138 2126 0 0
 139 2122 0 0
 140 2102 0 0
 141 2089 0 0
 142 2086 0 0
 143 2068 0 0
 144 2067 0 0
 145 2068 0 0
 146 2078 0 0
 147 2082 0 0
 148 2096 0 0
 149 2086 0 0
 150 2109 0 0
 151 2108 0 0
 152 2099 0 0
 153 2069 0 0
 154 2050 0 0
 155 2052 0 0
 156 2051 0 0
 157 2048 0 0
 158 2049 0 0
 159 2046 0 0
 160 2072 0 0
 161 2068 0 0
 162 2058 0 0
 163 2041 0 0
 164 2047 0 0
 165 2038 0 0
 166 2043 0 0
 167 2037 0 0
 168 2032 0 0
 169 2027 0 0
 170 2031 0 0
 171 2026 0 0
 172 2030 0 0
 173 2031 0 0
 174 2030 0 0
 175 2038 0 0
 176 2030 0 0
 177 2032 0 0
 178 2029 0 0
 179 2022 0 0
 180 2042 0 0
 181 2026 0 0
 182 2039 0 0
 183 2036 0 0
 184 2036 0 0
 185 2027 0 0
 186 2024 0 0
 187 2029 0 0
 188 2028 0 0
 189 2034 0 0
 190 2030 0 0
 191 2027 0 0
 192 2025 0 0
 193 2026 0 0
 194 2026 0 0
 195 2024 0 0
 196 2030 0 0
 197 2017 0 0
 198 2027 0 0
 199 2014 0 0
 200 2024 0 0
 201 2021 0 0
 202 2025 0 0
 203 2024 0 0
 204 2027 0 0
 205 2023 0 0
 206 2024 0 0
 207 2018 0 0
 208 2019 0 0
 209 2018 0 0
 210 2032 0 0
 211 2015 0 0
 212 2034 0 0
 213 2028 0 0
 214 2037 0 0
 215 2030 0 0
 216 2026 0 0
 217 2024 0 0
 218 2032 0 0
 219 2023 0 0
 220 2020 0 0
 221 2024 0 0
